Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Transaction_Time,Location,Fraudulent
T02883,U0331,13.64,Mobile,2025-05-01 02:00:00,Urban,0
T02884,U0641,12.01,ATM,2025-05-01 03:00:00,Rural,0
T02885,U0344,26.48,Mobile,2025-05-01 04:00:00,Urban,0
T02886,U0822,60.88,ATM,2025-05-01 05:00:00,Urban,0
T02887,U0455,12.26,Online,2025-05-01 06:00:00,Urban,0
T02888,U0601,22.84,Online,2025-05-01 07:00:00,Suburban,0
T02889,U0725,24.79,Online,2025-05-01 08:00:00,Urban,0
T02890,U0655,187.45,Online,2025-05-01 09:00:00,Suburban,0
T02891,U0065,154.69,POS,2025-05-01 10:00:00,Urban,0
T02892,U0076,80.51,POS,2025-05-01 11:00:00,Urban,0
T02893,U0711,13.83,POS,2025-05-01 12:00:00,Suburban,0
T02894,U0143,3.52,Mobile,2025-05-01 13:00:00,Urban,0
T02895,U0917,19.06,Mobile,2025-05-01 14:00:00,Urban,0
T02896,U0915,15.52,Online,2025-05-01 15:00:00,Suburban,0
T02897,U0828,35.25,Online,2025-05-01 16:00:00,Suburban,0
T02898,U0605,75.19,Online,2025-05-01 17:00:00,Suburban,0
T02899,U0473,97.71,Online,2025-05-01 18:00:00,Suburban,0
T02900,U0417,93.17,POS,2025-05-01 19:00:00,Suburban,0
T02901,U0305,22.29,POS,2025-05-01 20:00:00,Suburban,0
T02902,U0736,58.12,POS,2025-05-01 21:00:00,Urban,0
T02903,U0497,18.76,ATM,2025-05-01 22:00:00,Suburban,0
T02904,U0291,3.14,ATM,2025-05-01 23:00:00,Suburban,0
T02905,U0940,60.46,Online,2025-05-02 00:00:00,Urban,0
T02906,U0102,0.49,POS,2025-05-02 01:00:00,Urban,0
T02907,U0986,26.31,Online,2025-05-02 02:00:00,Urban,0
T02908,U0267,19.98,Online,2025-05-02 03:00:00,Suburban,0
T02909,U0867,59.11,Online,2025-05-02 04:00:00,Urban,0
T02910,U0968,72.67,Online,2025-05-02 05:00:00,Rural,0
T02911,U0622,18.13,Online,2025-05-02 06:00:00,Urban,0
T02912,U0974,83.47,Online,2025-05-02 07:00:00,Suburban,0
T02913,U0842,17.4,POS,2025-05-02 08:00:00,Urban,0
T02914,U0962,29.56,POS,2025-05-02 09:00:00,Suburban,0
T02915,U0942,64.92,Online,2025-05-02 10:00:00,Suburban,0
T02916,U0777,59.03,Online,2025-05-02 11:00:00,Suburban,0
T02917,U0003,218.58,ATM,2025-05-02 12:00:00,Suburban,0
T02918,U0085,12.76,Online,2025-05-02 13:00:00,Suburban,0
T02919,U0794,54.28,Mobile,2025-05-02 14:00:00,Urban,0
T02920,U0328,47.04,POS,2025-05-02 15:00:00,Urban,0
T02921,U0816,123.31,Online,2025-05-02 16:00:00,Suburban,0
T02922,U0450,8.5,Online,2025-05-02 17:00:00,Urban,0
T02923,U0454,69.68,Online,2025-05-02 18:00:00,Urban,0
T02924,U0924,42.0,Online,2025-05-02 19:00:00,Urban,0
T02925,U0629,16.06,Online,2025-05-02 20:00:00,Urban,0
T02926,U0221,32.16,POS,2025-05-02 21:00:00,Urban,0
T02927,U0154,20.31,Online,2025-05-02 22:00:00,Suburban,0
T02928,U0665,43.29,POS,2025-05-02 23:00:00,Urban,0
T02929,U0012,109.91,POS,2025-05-03 00:00:00,Urban,0
T02930,U0133,42.12,Online,2025-05-03 01:00:00,Urban,0
T02931,U0994,49.95,Online,2025-05-03 02:00:00,Suburban,0
T02932,U0304,36.57,Online,2025-05-03 03:00:00,Rural,0
T02933,U0293,2.63,Online,2025-05-03 04:00:00,Suburban,0
T02934,U0975,13.25,POS,2025-05-03 05:00:00,Urban,0
T02935,U0300,33.86,Online,2025-05-03 06:00:00,Rural,0
T02936,U0740,18.57,POS,2025-05-03 07:00:00,Suburban,0
T02937,U0783,10.03,Online,2025-05-03 08:00:00,Suburban,0
T02938,U0043,35.07,Online,2025-05-03 09:00:00,Suburban,0
T02939,U0944,19.49,POS,2025-05-03 10:00:00,Urban,0
T02940,U0343,14.93,POS,2025-05-03 11:00:00,Urban,0
T02941,U0326,31.18,Online,2025-05-03 12:00:00,Urban,0
T02942,U0814,7.15,Online,2025-05-03 13:00:00,Urban,0
T02943,U0498,131.38,POS,2025-05-03 14:00:00,Suburban,0
T02944,U0364,505.65,Online,2025-05-03 15:00:00,Suburban,1
T02945,U0891,61.49,Online,2025-05-03 16:00:00,Suburban,0
T02946,U0427,5.61,POS,2025-05-03 17:00:00,Urban,0
T02947,U0021,74.78,Online,2025-05-03 18:00:00,Urban,0
T02948,U0407,82.5,POS,2025-05-03 19:00:00,Urban,0
T02949,U0619,73.0,POS,2025-05-03 20:00:00,Urban,0
T02950,U0336,6.05,POS,2025-05-03 21:00:00,Urban,0
T02951,U0815,51.63,POS,2025-05-03 22:00:00,Suburban,0
T02952,U0117,89.89,POS,2025-05-03 23:00:00,Urban,0
T02953,U0124,43.06,POS,2025-05-04 00:00:00,Rural,0
T02954,U0399,51.98,ATM,2025-05-04 01:00:00,Urban,0
T02955,U0793,30.66,Online,2025-05-04 02:00:00,Suburban,0
T02956,U0804,37.61,Online,2025-05-04 03:00:00,Urban,0
T02957,U0715,1.75,POS,2025-05-04 04:00:00,Urban,0
T02958,U0051,50.94,POS,2025-05-04 05:00:00,Suburban,0
T02959,U0783,21.25,Online,2025-05-04 06:00:00,Suburban,1
T02960,U0324,28.55,ATM,2025-05-04 07:00:00,Urban,0
T02961,U0789,17.31,Online,2025-05-04 08:00:00,Urban,0
T02962,U0141,39.42,POS,2025-05-04 09:00:00,Urban,0
T02963,U0470,7.16,POS,2025-05-04 10:00:00,Suburban,0
T02964,U0787,58.82,Mobile,2025-05-04 11:00:00,Rural,0
T02965,U0802,79.24,Online,2025-05-04 12:00:00,Urban,0
T02966,U0334,8.92,POS,2025-05-04 13:00:00,Urban,0
T02967,U0893,5.51,Online,2025-05-04 14:00:00,Rural,0
T02968,U0964,7.86,Online,2025-05-04 15:00:00,Urban,0
T02969,U0373,104.83,Online,2025-05-04 16:00:00,Suburban,0
T02970,U0564,37.56,POS,2025-05-04 17:00:00,Urban,0
T02971,U0494,31.49,Online,2025-05-04 18:00:00,Urban,0
T02972,U0539,5.64,Online,2025-05-04 19:00:00,Urban,0
T02973,U0669,52.43,POS,2025-05-04 20:00:00,Urban,0
T02974,U0751,101.25,POS,2025-05-04 21:00:00,Urban,0
T02975,U0156,88.07,POS,2025-05-04 22:00:00,Suburban,0
T02976,U0291,49.18,Mobile,2025-05-04 23:00:00,Suburban,0
T02977,U0648,3.91,Online,2025-05-05 00:00:00,Suburban,0
T02978,U0144,5.96,Mobile,2025-05-05 01:00:00,Suburban,0
T02979,U0106,2.53,ATM,2025-05-05 02:00:00,Urban,0
T02980,U0420,14.89,Online,2025-05-05 03:00:00,Urban,0
T02981,U0670,7.29,Online,2025-05-05 04:00:00,Suburban,0
T02982,U0658,15.06,Online,2025-05-05 05:00:00,Urban,0
T02983,U0002,24.31,Online,2025-05-05 06:00:00,Urban,0
T02984,U0945,143.22,POS,2025-05-05 07:00:00,Urban,0
T02985,U0589,47.13,POS,2025-05-05 08:00:00,Urban,0
T02986,U0644,90.08,POS,2025-05-05 09:00:00,Urban,0
T02987,U0090,61.95,POS,2025-05-05 10:00:00,Suburban,0
T02988,U0345,5.97,Online,2025-05-05 11:00:00,Rural,0
T02989,U0350,66.58,ATM,2025-05-05 12:00:00,Suburban,0
T02990,U0459,16.09,Online,2025-05-05 13:00:00,Rural,0
T02991,U0263,50.96,Mobile,2025-05-05 14:00:00,Rural,0
T02992,U0351,20.85,Online,2025-05-05 15:00:00,Urban,0
T02993,U0108,303.14,Mobile,2025-05-05 16:00:00,Urban,0
T02994,U0586,15.3,Online,2025-05-05 17:00:00,Suburban,0
T02995,U0039,16.36,Online,2025-05-05 18:00:00,Urban,0
T02996,U0909,133.45,Online,2025-05-05 19:00:00,Urban,0
T02997,U0159,1.25,POS,2025-05-05 20:00:00,Urban,0
T02998,U0583,59.65,ATM,2025-05-05 21:00:00,Urban,0
T02999,U0959,64.61,Online,2025-05-05 22:00:00,Urban,0
T03000,U0312,90.51,Mobile,2025-05-05 23:00:00,Urban,0
T03001,U0241,183.33,POS,2025-05-06 00:00:00,Urban,0
T03002,U0938,185.66,POS,2025-05-06 01:00:00,Suburban,0
T03003,U0445,3.38,ATM,2025-05-06 02:00:00,Urban,0
T03004,U0298,86.25,Online,2025-05-06 03:00:00,Suburban,0
T03005,U0952,51.97,Online,2025-05-06 04:00:00,Urban,0
T03006,U0036,52.11,Mobile,2025-05-06 05:00:00,Urban,0
T03007,U0084,6.87,Mobile,2025-05-06 06:00:00,Urban,0
T03008,U0452,52.52,Mobile,2025-05-06 07:00:00,Urban,0
T03009,U0886,202.23,Mobile,2025-05-06 08:00:00,Suburban,0
T03010,U0775,121.42,Online,2025-05-06 09:00:00,Suburban,0
T03011,U0822,28.91,ATM,2025-05-06 10:00:00,Suburban,0
T03012,U0385,2.04,Online,2025-05-06 11:00:00,Rural,0
T03013,U0172,22.49,Mobile,2025-05-06 12:00:00,Urban,0
T03014,U0376,87.55,Online,2025-05-06 13:00:00,Urban,0
T03015,U0685,60.45,POS,2025-05-06 14:00:00,Urban,0
T03016,U0362,30.75,POS,2025-05-06 15:00:00,Urban,0
T03017,U0559,2.83,Online,2025-05-06 16:00:00,Urban,0
T03018,U0891,27.83,Online,2025-05-06 17:00:00,Urban,0
T03019,U0141,31.65,ATM,2025-05-06 18:00:00,Urban,0
T03020,U0887,131.94,ATM,2025-05-06 19:00:00,Urban,0
T03021,U0918,51.23,Online,2025-05-06 20:00:00,Urban,0
T03022,U0118,18.67,POS,2025-05-06 21:00:00,Suburban,0
T03023,U0277,37.26,POS,2025-05-06 22:00:00,Suburban,0
T03024,U0726,3.42,Online,2025-05-06 23:00:00,Suburban,0
T03025,U0220,179.8,Online,2025-05-07 00:00:00,Suburban,0
T03026,U0905,22.32,ATM,2025-05-07 01:00:00,Urban,0
T03027,U0026,32.49,POS,2025-05-07 02:00:00,Urban,0
T03028,U0521,21.95,POS,2025-05-07 03:00:00,Urban,0
T03029,U0783,57.37,POS,2025-05-07 04:00:00,Suburban,0
T03030,U0010,54.27,Online,2025-05-07 05:00:00,Suburban,0
T03031,U0984,62.82,Online,2025-05-07 06:00:00,Urban,0
T03032,U0378,15.61,Online,2025-05-07 07:00:00,Urban,0
T03033,U0633,18.97,Online,2025-05-07 08:00:00,Rural,0
T03034,U0637,6.69,POS,2025-05-07 09:00:00,Urban,0
T03035,U0682,53.28,Mobile,2025-05-07 10:00:00,Suburban,0
T03036,U0584,2.03,Online,2025-05-07 11:00:00,Urban,0
T03037,U0152,45.53,Online,2025-05-07 12:00:00,Urban,0
T03038,U0720,101.89,POS,2025-05-07 13:00:00,Suburban,0
T03039,U0049,110.74,ATM,2025-05-07 14:00:00,Suburban,0
T03040,U0154,29.8,POS,2025-05-07 15:00:00,Suburban,0
T03041,U0859,30.74,ATM,2025-05-07 16:00:00,Urban,0
T03042,U0293,4.0,POS,2025-05-07 17:00:00,Urban,0
T03043,U0580,55.55,POS,2025-05-07 18:00:00,Suburban,0
T03044,U0050,86.09,Online,2025-05-07 19:00:00,Urban,0
T03045,U0664,14.03,Online,2025-05-07 20:00:00,Urban,0
T03046,U0531,27.35,Online,2025-05-07 21:00:00,Suburban,0
T03047,U0612,91.27,POS,2025-05-07 22:00:00,Urban,0
T03048,U0060,104.83,Mobile,2025-05-07 23:00:00,Urban,0
T03049,U0167,13.93,ATM,2025-05-08 00:00:00,Suburban,0
T03050,U0202,39.99,Online,2025-05-08 01:00:00,Rural,0
T03051,U0857,10.69,Online,2025-05-08 02:00:00,Urban,0
T03052,U0146,5.37,Online,2025-05-08 03:00:00,Urban,0
T03053,U0915,121.02,Online,2025-05-08 04:00:00,Suburban,0
T03054,U0676,85.88,POS,2025-05-08 05:00:00,Suburban,0
T03055,U0970,71.36,Mobile,2025-05-08 06:00:00,Suburban,0
T03056,U0993,2.5,Mobile,2025-05-08 07:00:00,Urban,0
T03057,U0439,92.81,POS,2025-05-08 08:00:00,Urban,0
T03058,U0242,28.82,ATM,2025-05-08 09:00:00,Suburban,0
T03059,U0581,20.96,POS,2025-05-08 10:00:00,Suburban,0
T03060,U0687,39.54,Online,2025-05-08 11:00:00,Suburban,0
T03061,U0561,4.79,POS,2025-05-08 12:00:00,Urban,0
T03062,U0483,70.66,POS,2025-05-08 13:00:00,Urban,0
T03063,U0108,43.67,POS,2025-05-08 14:00:00,Urban,0
T03064,U0226,10.33,Online,2025-05-08 15:00:00,Rural,0
T03065,U0673,10.43,Online,2025-05-08 16:00:00,Suburban,0
T03066,U0631,10.18,Online,2025-05-08 17:00:00,Urban,0
T03067,U0661,2.93,Mobile,2025-05-08 18:00:00,Urban,0
T03068,U0977,44.31,Online,2025-05-08 19:00:00,Urban,0
T03069,U0662,91.74,POS,2025-05-08 20:00:00,Urban,0
T03070,U0432,0.88,POS,2025-05-08 21:00:00,Suburban,0
T03071,U0805,2.51,Online,2025-05-08 22:00:00,Suburban,0
T03072,U0655,42.52,POS,2025-05-08 23:00:00,Urban,0
T03073,U0419,85.6,ATM,2025-05-09 00:00:00,Urban,0
T03074,U0988,19.78,Online,2025-05-09 01:00:00,Suburban,0
T03075,U0455,21.51,Mobile,2025-05-09 02:00:00,Urban,0
T03076,U0160,45.36,Online,2025-05-09 03:00:00,Urban,0
T03077,U0523,16.02,Online,2025-05-09 04:00:00,Rural,0
T03078,U0650,1.35,ATM,2025-05-09 05:00:00,Suburban,0
T03079,U0969,66.44,ATM,2025-05-09 06:00:00,Suburban,0
T03080,U0590,49.13,Mobile,2025-05-09 07:00:00,Urban,0
T03081,U0077,43.47,POS,2025-05-09 08:00:00,Urban,0
T03082,U0509,67.68,Mobile,2025-05-09 09:00:00,Urban,0
T03083,U0441,56.23,ATM,2025-05-09 10:00:00,Urban,0
T03084,U0254,11.53,ATM,2025-05-09 11:00:00,Suburban,0
T03085,U0921,21.73,POS,2025-05-09 12:00:00,Urban,0
T03086,U0770,6.74,Online,2025-05-09 13:00:00,Suburban,0
T03087,U0320,6.95,Mobile,2025-05-09 14:00:00,Urban,0
T03088,U0803,56.38,Online,2025-05-09 15:00:00,Urban,0
T03089,U0263,97.81,POS,2025-05-09 16:00:00,Rural,0
T03090,U0597,164.48,Online,2025-05-09 17:00:00,Urban,0
T03091,U0658,49.49,POS,2025-05-09 18:00:00,Urban,0
T03092,U0835,10.17,Online,2025-05-09 19:00:00,Urban,0
T03093,U0554,5.58,Online,2025-05-09 20:00:00,Urban,0
T03094,U0374,83.79,ATM,2025-05-09 21:00:00,Urban,0
T03095,U0637,43.23,Online,2025-05-09 22:00:00,Urban,0
T03096,U0167,48.15,POS,2025-05-09 23:00:00,Suburban,0
T03097,U0937,76.04,Online,2025-05-10 00:00:00,Suburban,0
T03098,U0753,60.75,Online,2025-05-10 01:00:00,Urban,0
T03099,U0459,89.93,Online,2025-05-10 02:00:00,Urban,0
T03100,U0999,2.89,POS,2025-05-10 03:00:00,Suburban,0
T03101,U0280,68.82,Online,2025-05-10 04:00:00,Urban,0
T03102,U0700,95.14,Mobile,2025-05-10 05:00:00,Suburban,0
T03103,U0302,16.85,Online,2025-05-10 06:00:00,Suburban,0
T03104,U0531,51.14,Online,2025-05-10 07:00:00,Urban,0
T03105,U0580,18.86,Online,2025-05-10 08:00:00,Suburban,0
T03106,U0218,158.47,Online,2025-05-10 09:00:00,Rural,0
T03107,U0102,1.7,POS,2025-05-10 10:00:00,Suburban,0
T03108,U0554,43.35,ATM,2025-05-10 11:00:00,Urban,0
T03109,U0288,9.11,POS,2025-05-10 12:00:00,Urban,0
T03110,U0167,62.28,Online,2025-05-10 13:00:00,Rural,0
T03111,U0621,9.67,Online,2025-05-10 14:00:00,Urban,0
T03112,U0036,13.42,Online,2025-05-10 15:00:00,Suburban,0
T03113,U0744,34.1,Mobile,2025-05-10 16:00:00,Urban,0
T03114,U0741,123.16,Online,2025-05-10 17:00:00,Urban,0
T03115,U0353,11.89,POS,2025-05-10 18:00:00,Suburban,0
T03116,U0676,7.79,Online,2025-05-10 19:00:00,Suburban,0
T03117,U0899,71.14,Online,2025-05-10 20:00:00,Suburban,0
T03118,U0073,34.72,Online,2025-05-10 21:00:00,Rural,0
T03119,U0648,121.4,Online,2025-05-10 22:00:00,Urban,0
T03120,U0353,7.93,POS,2025-05-10 23:00:00,Urban,0
T03121,U0891,51.91,Online,2025-05-11 00:00:00,Rural,0
T03122,U0070,13.26,POS,2025-05-11 01:00:00,Urban,0
T03123,U0425,8.53,Online,2025-05-11 02:00:00,Suburban,0
T03124,U0999,57.51,Mobile,2025-05-11 03:00:00,Urban,0
T03125,U0708,225.15,Online,2025-05-11 04:00:00,Urban,1
T03126,U0781,70.29,ATM,2025-05-11 05:00:00,Urban,0
T03127,U0561,18.51,ATM,2025-05-11 06:00:00,Urban,0
T03128,U0828,29.71,Mobile,2025-05-11 07:00:00,Suburban,0
T03129,U0642,26.0,Online,2025-05-11 08:00:00,Suburban,0
T03130,U0956,207.04,POS,2025-05-11 09:00:00,Suburban,1
T03131,U0517,17.28,Online,2025-05-11 10:00:00,Urban,0
T03132,U0428,17.46,Online,2025-05-11 11:00:00,Urban,0
T03133,U0539,21.89,Online,2025-05-11 12:00:00,Urban,0
T03134,U0160,41.57,Online,2025-05-11 13:00:00,Urban,0
T03135,U0149,14.54,Mobile,2025-05-11 14:00:00,Urban,0
T03136,U0776,123.43,Online,2025-05-11 15:00:00,Urban,0
T03137,U0230,15.44,Online,2025-05-11 16:00:00,Urban,1
T03138,U0712,113.08,POS,2025-05-11 17:00:00,Urban,0
T03139,U0562,5.46,POS,2025-05-11 18:00:00,Urban,0
T03140,U0067,53.44,POS,2025-05-11 19:00:00,Urban,0
T03141,U0812,118.75,Online,2025-05-11 20:00:00,Urban,0
T03142,U0381,9.24,POS,2025-05-11 21:00:00,Urban,0
T03143,U0058,172.61,Online,2025-05-11 22:00:00,Rural,0
T03144,U0259,30.15,Mobile,2025-05-11 23:00:00,Urban,0
T03145,U0342,145.68,POS,2025-05-12 00:00:00,Suburban,0
T03146,U0838,56.48,Mobile,2025-05-12 01:00:00,Urban,0
T03147,U0130,17.95,Online,2025-05-12 02:00:00,Suburban,0
T03148,U0727,10.43,Online,2025-05-12 03:00:00,Urban,0
T03149,U0172,18.1,Online,2025-05-12 04:00:00,Suburban,0
T03150,U0770,4.88,Online,2025-05-12 05:00:00,Urban,0
T03151,U0614,7.77,Online,2025-05-12 06:00:00,Suburban,0
T03152,U0209,5.53,POS,2025-05-12 07:00:00,Urban,0
T03153,U0803,27.49,Online,2025-05-12 08:00:00,Urban,0
T03154,U0354,79.38,POS,2025-05-12 09:00:00,Suburban,0
T03155,U0471,7.62,ATM,2025-05-12 10:00:00,Urban,0
T03156,U0798,6.98,POS,2025-05-12 11:00:00,Rural,0
T03157,U0116,51.56,Online,2025-05-12 12:00:00,Urban,0
T03158,U0264,10.98,Online,2025-05-12 13:00:00,Urban,0
T03159,U0662,5.14,Online,2025-05-12 14:00:00,Suburban,0
T03160,U0812,45.650000000000006,Online,2025-05-12 15:00:00,Urban,1
T03161,U0442,128.67,POS,2025-05-12 16:00:00,Urban,0
T03162,U0548,86.15,Online,2025-05-12 17:00:00,Suburban,0
T03163,U0453,21.85,ATM,2025-05-12 18:00:00,Suburban,0
T03164,U0845,53.33,POS,2025-05-12 19:00:00,Rural,0
T03165,U0477,38.53,POS,2025-05-12 20:00:00,Urban,0
T03166,U0287,56.52,Online,2025-05-12 21:00:00,Urban,0
T03167,U0303,57.39,Online,2025-05-12 22:00:00,Urban,0
T03168,U0311,49.54,POS,2025-05-12 23:00:00,Urban,0
T03169,U0208,15.47,Online,2025-05-13 00:00:00,Suburban,0
T03170,U0618,1.99,Online,2025-05-13 01:00:00,Urban,0
T03171,U0446,30.4,Online,2025-05-13 02:00:00,Urban,0
T03172,U0670,110.81,Online,2025-05-13 03:00:00,Urban,0
T03173,U0633,42.14,POS,2025-05-13 04:00:00,Suburban,0
T03174,U0055,89.31,Online,2025-05-13 05:00:00,Rural,0
T03175,U0912,239.12,POS,2025-05-13 06:00:00,Suburban,0
T03176,U0012,8.93,Online,2025-05-13 07:00:00,Urban,0
T03177,U0657,58.85,POS,2025-05-13 08:00:00,Suburban,1
T03178,U0400,56.09,ATM,2025-05-13 09:00:00,Suburban,0
T03179,U0908,195.49,ATM,2025-05-13 10:00:00,Urban,0
T03180,U0648,212.03,Online,2025-05-13 11:00:00,Urban,0
T03181,U0980,58.03,Online,2025-05-13 12:00:00,Urban,0
T03182,U0515,13.96,Online,2025-05-13 13:00:00,Urban,0
T03183,U0656,80.11,POS,2025-05-13 14:00:00,Suburban,0
T03184,U0542,5.66,POS,2025-05-13 15:00:00,Urban,0
T03185,U0237,75.87,POS,2025-05-13 16:00:00,Urban,0
T03186,U0279,120.51,Online,2025-05-13 17:00:00,Rural,0
T03187,U0348,24.13,POS,2025-05-13 18:00:00,Suburban,0
T03188,U0627,49.8,Online,2025-05-13 19:00:00,Suburban,0
T03189,U0104,28.12,POS,2025-05-13 20:00:00,Urban,0
T03190,U0630,28.79,Online,2025-05-13 21:00:00,Urban,0
T03191,U0517,18.58,POS,2025-05-13 22:00:00,Urban,0
T03192,U0980,71.8,Online,2025-05-13 23:00:00,Urban,0
T03193,U0872,137.58,Online,2025-05-14 00:00:00,Urban,0
T03194,U0248,141.3,POS,2025-05-14 01:00:00,Urban,0
T03195,U0364,9.61,Online,2025-05-14 02:00:00,Urban,0
T03196,U0321,103.87,POS,2025-05-14 03:00:00,Urban,0
T03197,U0633,66.86,POS,2025-05-14 04:00:00,Urban,0
T03198,U0286,14.57,POS,2025-05-14 05:00:00,Suburban,0
T03199,U0149,3.48,Online,2025-05-14 06:00:00,Suburban,0
T03200,U0084,15.6,Online,2025-05-14 07:00:00,Urban,0
T03201,U0966,121.64,POS,2025-05-14 08:00:00,Urban,0
T03202,U0406,50.14,Online,2025-05-14 09:00:00,Urban,0
T03203,U0978,63.84,POS,2025-05-14 10:00:00,Urban,0
T03204,U0456,14.86,Online,2025-05-14 11:00:00,Urban,0
T03205,U0743,63.54,Online,2025-05-14 12:00:00,Suburban,0
T03206,U0800,1.43,Online,2025-05-14 13:00:00,Rural,0
T03207,U0161,23.53,Online,2025-05-14 14:00:00,Suburban,1
T03208,U0784,49.28,Online,2025-05-14 15:00:00,Rural,0
T03209,U0460,7.9,POS,2025-05-14 16:00:00,Suburban,0
T03210,U0550,86.58,POS,2025-05-14 17:00:00,Urban,0
T03211,U0500,13.4,Online,2025-05-14 18:00:00,Rural,0
T03212,U0738,52.82,Mobile,2025-05-14 19:00:00,Urban,0
T03213,U0509,25.98,POS,2025-05-14 20:00:00,Suburban,0
T03214,U0654,45.32,Mobile,2025-05-14 21:00:00,Urban,0
T03215,U0804,5.68,POS,2025-05-14 22:00:00,Urban,0
T03216,U0481,0.85,POS,2025-05-14 23:00:00,Suburban,0
T03217,U0663,120.16,Online,2025-05-15 00:00:00,Urban,0
T03218,U0114,15.71,Online,2025-05-15 01:00:00,Urban,0
T03219,U0749,85.65,Online,2025-05-15 02:00:00,Urban,0
T03220,U0578,366.95,POS,2025-05-15 03:00:00,Urban,0
T03221,U0361,11.88,Online,2025-05-15 04:00:00,Rural,0
T03222,U0341,15.41,POS,2025-05-15 05:00:00,Suburban,0
T03223,U0770,54.36,Online,2025-05-15 06:00:00,Urban,0
T03224,U0987,168.27,ATM,2025-05-15 07:00:00,Urban,0
T03225,U0761,123.74,Online,2025-05-15 08:00:00,Suburban,0
T03226,U0969,34.95,Online,2025-05-15 09:00:00,Urban,0
T03227,U0449,79.26,Online,2025-05-15 10:00:00,Urban,0
T03228,U0843,7.29,Online,2025-05-15 11:00:00,Urban,0
T03229,U0835,189.57,Online,2025-05-15 12:00:00,Suburban,0
T03230,U0180,166.7,POS,2025-05-15 13:00:00,Urban,0
T03231,U0702,8.94,Online,2025-05-15 14:00:00,Urban,0
T03232,U0407,17.79,Online,2025-05-15 15:00:00,Urban,0
T03233,U0666,5.28,ATM,2025-05-15 16:00:00,Urban,0
T03234,U0196,15.85,Online,2025-05-15 17:00:00,Urban,0
T03235,U0466,84.63,Mobile,2025-05-15 18:00:00,Urban,0
T03236,U0311,23.77,Mobile,2025-05-15 19:00:00,Urban,0
T03237,U0262,4.63,Online,2025-05-15 20:00:00,Urban,0
T03238,U0419,20.94,Online,2025-05-15 21:00:00,Urban,0
T03239,U0406,199.18,Online,2025-05-15 22:00:00,Suburban,0
T03240,U0939,49.67,POS,2025-05-15 23:00:00,Suburban,0
T03241,U0143,26.91,POS,2025-05-16 00:00:00,Urban,0
T03242,U0342,9.11,POS,2025-05-16 01:00:00,Urban,0
T03243,U0316,214.07,POS,2025-05-16 02:00:00,Urban,0
T03244,U0101,85.98,Online,2025-05-16 03:00:00,Suburban,0
T03245,U0244,16.53,ATM,2025-05-16 04:00:00,Suburban,0
T03246,U0490,3.63,POS,2025-05-16 05:00:00,Urban,0
T03247,U0012,2.91,POS,2025-05-16 06:00:00,Suburban,0
T03248,U0239,6.41,ATM,2025-05-16 07:00:00,Suburban,0
T03249,U0561,43.47,POS,2025-05-16 08:00:00,Rural,0
T03250,U0042,132.09,Online,2025-05-16 09:00:00,Urban,0
T03251,U0678,34.33,Online,2025-05-16 10:00:00,Urban,0
T03252,U0594,92.56,Online,2025-05-16 11:00:00,Urban,0
T03253,U0429,29.52,Online,2025-05-16 12:00:00,Suburban,0
T03254,U0803,61.65,Mobile,2025-05-16 13:00:00,Suburban,0
T03255,U0158,65.81,Online,2025-05-16 14:00:00,Urban,0
T03256,U0216,9.56,POS,2025-05-16 15:00:00,Urban,0
T03257,U0670,22.41,POS,2025-05-16 16:00:00,Urban,0
T03258,U0462,50.71,Online,2025-05-16 17:00:00,Urban,0
T03259,U0134,3.67,Mobile,2025-05-16 18:00:00,Urban,0
T03260,U0067,22.43,ATM,2025-05-16 19:00:00,Urban,0
T03261,U0848,38.26,POS,2025-05-16 20:00:00,Urban,1
T03262,U0007,278.96,Online,2025-05-16 21:00:00,Suburban,0
T03263,U0948,32.17,Online,2025-05-16 22:00:00,Urban,0
T03264,U0526,423.29999999999995,Online,2025-05-16 23:00:00,Urban,1
T03265,U0073,28.29,Online,2025-05-17 00:00:00,Urban,0
T03266,U0399,79.58,POS,2025-05-17 01:00:00,Suburban,0
T03267,U0405,45.24,Mobile,2025-05-17 02:00:00,Urban,0
T03268,U0675,108.84,POS,2025-05-17 03:00:00,Rural,0
T03269,U0578,26.46,ATM,2025-05-17 04:00:00,Urban,0
T03270,U0859,46.36,POS,2025-05-17 05:00:00,Rural,0
T03271,U0130,49.72,Online,2025-05-17 06:00:00,Suburban,0
T03272,U0931,27.01,ATM,2025-05-17 07:00:00,Urban,0
T03273,U0466,7.79,Online,2025-05-17 08:00:00,Rural,0
T03274,U0206,4.91,ATM,2025-05-17 09:00:00,Urban,0
T03275,U0788,0.84,Online,2025-05-17 10:00:00,Urban,1
T03276,U0978,103.39,Online,2025-05-17 11:00:00,Urban,0
T03277,U0768,13.49,ATM,2025-05-17 12:00:00,Urban,0
T03278,U0266,11.88,POS,2025-05-17 13:00:00,Suburban,0
T03279,U0537,66.6,ATM,2025-05-17 14:00:00,Suburban,0
T03280,U0962,19.28,Mobile,2025-05-17 15:00:00,Urban,0
T03281,U0793,35.27,Online,2025-05-17 16:00:00,Urban,0
T03282,U0253,8.87,POS,2025-05-17 17:00:00,Urban,0
T03283,U0822,160.63,Online,2025-05-17 18:00:00,Suburban,0
T03284,U0289,95.39,POS,2025-05-17 19:00:00,Urban,0
